Vehicle ID,Fuel ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Electric-Only Range,Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity
11259,39,219,25,"Super Duty, F-250/350/450",2014,,,,,,,,6.2L,8,6.2L V8,Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,
11090,35,219,25,"Super Duty, F-250/350/450",2014,,,,,,,,6.7L,8,6.7L V8 diesel,Ford,https://www.ford.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,
11111,37,219,25,"Super Duty, F-250/350/450",2014,,,,,,,,6.2L,8,6.2L V8,Ford,https://www.ford.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
11162,11,219,25,"Super Duty, F-350",2014,,,,,,,,6.2L,8,6.2L V8,Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11249,39,219,25,"Super Duty, F-350/450/550",2014,,,,,,,,6.2L,8,6.2L V8,Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,
11248,39,219,25,"Super Duty, F-350/450/550",2014,,,,,,,,6.8L,10,6.8L V10,Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,
11109,37,219,25,"Super Duty, F-350/450/550",2014,,,,,,,,6.2L,8,6.2L V8,Ford,https://www.ford.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
11105,37,219,25,"Super Duty, F-350/450/550",2014,,,,,,,,6.8L,10,6.8L V10,Ford,https://www.ford.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
11253,39,219,25,"Super Duty, F-650/750",2014,,,,,,,,6.8L,10,6.8L V10,Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,
11088,35,219,25,"Super Duty, F-650/750",2014,,,,,,,,6.7L,6,6.7L I6 diesel,Ford,https://www.ford.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,
11104,37,219,25,"Super Duty, F-650/750",2014,,,,,,,,6.8L,10,6.8L V10,Ford,https://www.ford.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
11164,11,219,27,"Taurus, FWD/AWD",2014,13,21,,19,29,,,3.5L,6,3.5L V6,Ford,https://www.ford.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11089,35,219,9,Transit,2014,,,,,,,,3.2L,5,3.2L I5 diesel,Ford,https://www.ford.com,Van,BD,Biodiesel (B20),,,,,,,,,,,,,,
11250,39,219,9,Transit 150/250/350,2014,,,,,,,,3.7L,6,3.7L V6,Ford,https://www.ford.com,Van,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,
11107,37,219,9,Transit 150/250/350,2014,,,,,,,,3.7L,6,3.7L V6,Ford,https://www.ford.com,Van,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
11165,11,219,9,"Transit, 150/250/350",2014,,,,,,,,3.7L,6,3.7L V6,Ford,https://www.ford.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11251,39,219,25,Transit 250/350,2014,,,,,,,,3.7L,6,3.7L V6,Ford,https://www.ford.com,Pickup,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,
11108,37,219,25,Transit 250/350,2014,,,,,,,,3.7L,6,3.7L V6,Ford,https://www.ford.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
11166,11,219,25,"Transit, 250/350",2014,,,,,,,,3.7L,6,3.7L V6,Ford,https://www.ford.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11106,37,219,9,Transit Connect,2014,,,,,,,,2.5L,4,2.5L I4,Ford,https://www.ford.com,Van,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
11252,39,219,9,Transit Connect,2014,,,,,,,,2.5L,4,2.5L I4,Ford,https://www.ford.com,Van,LPG_GSLN,Propane - Bi-fuel,,,,,,,,,,,,,,
11181,11,213,9,"Savana 1500, 2WD/AWD",2014,10,13,,13,18,,,5.3L,8,5.3L V8,GMC,http://www.gmc.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11183,11,213,9,"Savana 2500, 2WD",2014,8,11,,11,16,,,6.0L,8,6.0L V8,GMC,http://www.gmc.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11102,3,213,9,"Savana 2500/3500, 2WD",2014,,,,,,,,6.0L,8,6.0L V8,GMC,http://www.gmc.com,Van,CNG,CNG - Compressed Natural Gas,,,,,,,,,,,,,,
11093,35,213,9,"Savana 2500/3500, 2WD",2014,,,,,,,,6.6L,8,6.6L V8 diesel,GMC,http://www.gmc.com,Van,BD,Biodiesel (B20),,,,,,,,,,,,,,
11184,11,213,9,"Savana 3500, 2WD",2014,8,11,,11,16,,,6.0L,8,6.0L V8,GMC,http://www.gmc.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11101,3,213,9,Savana 3500/4500 Cutaway,2014,,,,,,,,6.0L,8,6.0L V8,GMC,http://www.gmc.com,Van,CNG,CNG - Compressed Natural Gas,,,,,,,,,,,,,,
11247,55,213,9,"Savana, Cutaway 4500",2014,,,,,,,,6.0L,8,6.0L V8,GMC,http://www.gmc.com,Van,LPG,Propane,,,,,,,,,,,,,,
11185,11,213,25,"Sierra 1500, 2WD/4WD",2014,12,17,,16,23,,,5.3L,8,5.3L V8,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11186,11,213,25,"Sierra 1500, 2WD/4WD",2014,12,16,,18,24,,,4.3L,6,4.3L V6,GMC,http://www.gmc.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11092,35,213,25,"Sierra 2500/3500 HD, 2WD/4WD",2014,,,,,,,,6.6L,8,6.6L V8 diesel,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,
11098,37,213,25,Sierra 2500 HD,2014,,,,,,,,6.0L,8,6.0L V8,GMC,http://www.gmc.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
11091,35,213,25,"Sierra Denali 2500/3500 HD, 2WD/4WD",2014,,,,,,,,6.6L,8,6.6L V8 diesel,GMC,http://www.gmc.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,
11182,11,213,29,"Terrain, AWD",2014,15,22,,22,32,,,2.4L,4,2.4L I4,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11175,11,213,29,"Terrain, FWD/AWD",2014,13,22,,17,24,,,3.6L,6,3.6L V6,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11177,11,213,29,"Yukon, 2WD",2014,10,15,,14,18,,,6.2L,8,6.2L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11178,11,213,29,"Yukon, 2WD/4WD",2014,11,16,,15,21,,,5.3L,8,5.3L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11176,11,213,29,"Yukon Denali, 4WD",2014,10,14,,13,18,,,6.2L,8,6.2L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11180,11,213,29,"Yukon XL, 2WD/4WD",2014,11,16,,15,21,,,5.3L,8,5.3L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11179,11,213,29,"Yukon XL, 2WD/4WD",2014,10,15,,14,18,,,6.2L,8,6.2L V8,GMC,http://www.gmc.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11221,45,209,27,Accord,2014,,,,50,45,,,2.0L,4,2.0L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11279,57,209,27,Accord Plug-in Hybrid,2014,115,,,47,46,,,2.0L,,"2.0L I4, 124 kW electric motor",Honda,http://automobiles.honda.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11103,3,209,27,Civic,2014,,,,,,,,1.8L,4,1.8L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,CNG,CNG - Compressed Natural Gas,,,,,,,,,,,,,,
11220,45,209,27,Civic Hybrid,2014,,,,,,,,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11116,9,209,27,Clarity,2014,60,60,,,,,,100,,100 kW PEM fuel cell,Honda,http://automobiles.honda.com,Sedan/Wagon,H2,Hydrogen Fuel Cell,,,,,,,,,,,,,,
11219,45,209,27,CRZ,2014,,,,36,39,,,1.5L,4,1.5L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11264,41,209,27,Fit,2014,132,105,,,,,,92,,92 kW electric motor,Honda,http://automobiles.honda.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11218,45,209,27,Insight,2014,,,,41,44,,,1.3L,4,1.3L I4,Honda,http://automobiles.honda.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11222,45,351,27,Sonata,2014,,,,36,40,,,2.4L,4,2.4L I4,Hyundai,http://www.hyundaiusa.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11225,45,359,27,"Q50 Hybrid, FWD/AWD",2014,,,,29,36,,,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11226,45,359,27,"Q50S Hybrid, FWD/AWD",2014,,,,28,34,,,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11224,45,359,27,Q70 Hybrid,2014,,,,,,,,3.5L,6,3.5L V6,Infiniti,http://www.infinitiusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11223,45,359,29,QX60 Hybrid,2014,,,,26,28,,,2.5L,4,2.5L I4,Infiniti,http://www.infinitiusa.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11191,11,385,27,XF FFV,2014,19,19,,17,28,,,3.0L,6,3.0L V6,Jaguar,http://www.jaguarusa.com/index.html,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11192,11,385,27,XF FFV,2014,11,17,,15,23,,,5.0L,8,5.0L V8,Jaguar,http://www.jaguarusa.com/index.html,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11190,11,385,27,XJ FFV,2014,12,19,,18,27,,,3.0L,6,3.0L V6,Jaguar,http://www.jaguarusa.com/index.html,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11188,11,385,27,XJ FFV,2014,11,17,,15,23,,,5.0L,8,5.0L V8,Jaguar,http://www.jaguarusa.com/index.html,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11189,11,385,27,XJL FFV,2014,11,17,,15,23,,,5.0L,8,5.0L V8,Jaguar,http://www.jaguarusa.com/index.html,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11187,11,385,27,XJL FFV,2014,11,19,,17,27,,,3.0L,6,3.0L V6,Jaguar,http://www.jaguarusa.com/index.html,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11193,11,275,29,"Grand Cherokee, 2WD/FWD",2014,14,19,,17,25,,,3.6L,6,3.6L V6,Jeep,https://www.jeep.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11227,45,361,27,Optima,2014,,,,36,40,,,2.4L,4,2.4L I4,Kia,http://www.kia.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11265,41,361,27,Soul,2014,,,,,,,,50,,50 kW electric motor,Kia,http://www.kia.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11196,11,387,29,Range Rover,2014,12,16,,17,23,,,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11197,11,387,29,Range Rover,2014,9,14,,14,19,,,5.0L,8,5.0L V8,Land Rover,https://www.landroverusa.com/index.html,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11195,11,387,29,Range Rover Sport,2014,12,16,,17,23,,,3.0L,6,3.0L V6,Land Rover,https://www.landroverusa.com/index.html,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11194,11,387,29,Range Rover Sport,2014,9,14,,14,19,,,5.0L,8,5.0L V8,Land Rover,https://www.landroverusa.com/index.html,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11232,45,243,27,CT 200h,2014,,,,,,,,1.8L,4,1.8L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11231,45,243,27,ES 300h,2014,,,,40,39,,,2.5L,4,2.5L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11228,45,243,27,GS 450h,2014,,,,29,34,,,3.5L,6,3.5L V6,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11230,45,243,27,LS 600h L,2014,,,,19,23,,,5.0L,8,5.0L V8,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11229,45,243,29,"RX 450h, FWD/AWD",2014,,,,32,28,,,3.5L,6,3.5L V6,Lexus,,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11233,45,227,27,MKZ,2014,,,,45,45,,,2.0L,4,2.0L I4,Lincoln,http://www.lincoln.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11198,11,227,29,"Navigator, 2WD/AWD",2014,10,14,,14,20,,,5.4L,8,5.4L V8,Lincoln,http://www.lincoln.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11280,57,389,27,P1,2014,,,,,,,,3.8L,,"3.8L V8, 132 kW electric motor",McLaren,http://www.mclaren.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11266,41,239,27,B-Class Electric,2014,,,,,,,,100,,100 kW electric motor,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11118,9,239,27,B-Class F-CELL,2014,,,,,,,,100,,100 kW  PEM Fuel Cell,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,H2,Hydrogen Fuel Cell,,,,,,,,,,,,,,
11201,11,239,27,C300 4Matic,2014,14,20,,20,27,,,3.5L,6,3.5L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11202,11,239,27,"C350, Sedan/Coupe",2014,15,21,,20,29,,,3.5L,6,3.5L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11203,11,239,27,"E350 4Matic, Sedan/Coupe",2014,15,21,,20,29,,,3.5L,6,3.5L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11200,11,239,27,"E350, Sedan/Coupe",2014,16,23,,21,31,,,3.5L,6,3.5L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11234,45,239,27,E400 Hybrid,2014,,,,24,30,,,3.5L,6,3.5L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11199,11,239,29,ML350 4Matic,2014,13,17,,17,22,,,3.5L,6,3.5L V6,Mercedes-Benz,https://www.mbusa.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11267,41,263,27,i-MiEV,2014,126,99,,,,,,49,,49 kW electric motor,Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11205,11,217,29,"Armada, 2WD/4WD",2014,9,13,,12,19,,,5.6L,8,5.6L V8,Nissan,http://www.nissanusa.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11268,41,217,27,Leaf,2014,,,,,,,,80,,80 kW electric motor,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11235,45,217,29,"Pathfinder Hybrid, 2WD/AWD",2014,,,,25,28,,,2.5L,4,2.5L I4,Nissan,http://www.nissanusa.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11204,11,217,25,"Titan, 2WD/4WD",2014,9,13,,13,18,,,5.6L,8,5.6L V8,Nissan,http://www.nissanusa.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11236,45,391,29,Cayenne S Hybrid,2014,,,,20,24,,,3.0L,6,3.0L V6,Porsche,http://www.porsche.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11281,57,391,27,Panamera S E-Hybrid,2014,,,,,,,,3.0L,,"3.0L V6, 70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11207,11,349,25,"1500, 2WD/4WD",2014,12,17,,17,25,,,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11099,37,349,25,2500,2014,,,,,,,,5.7L,8,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,CNG_GSLN,CNG - Bi-fuel,,,,,,,,,,,,,,
11095,35,349,25,2500/3500 HD,2014,,,,,,,,6.7L,6,6.7L I6 diesel,Ram,http://www.ramtrucks.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,
11094,35,349,25,3500 Chassis Cab,2014,,,,,,,,6.7L,6,6.7L I6 diesel,Ram,http://www.ramtrucks.com,Pickup,BD,Biodiesel (B20),,,,,,,,,,,,,,
11206,11,349,9,CV,2014,13,18,,18,26,,,3.6L,6,3.6L V6,Ram,http://www.ramtrucks.com,Van,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11269,41,353,27,iQ EV,2014,138,105,,,,,,47,,47 kW electric motor,Scion,http://www.scion.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11270,41,381,27,fortwo,2014,122,93,,,,,,55,,55 kW electric motor,smart,http://www.smartusa.com/,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11237,45,383,29,XV Crosstrek Hybrid,2014,,,,,,,,2.0L,4,2.0L H4,Subaru,http://www.subaru.com/,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11271,41,237,27,Model S,2014,94,97,,,,,,300,,300 kW electric motor,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,,,,,,,,,,,,,,
11241,45,221,27,Avalon,2014,,,,40,39,,,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11242,45,221,27,Camry,2014,,,,43,39,,,2.5L,4,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11243,45,221,29,Highlander,2014,,,,,,,,3.5L,6,3.5L V6,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11240,45,221,27,Prius,2014,,,,51,48,,,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11239,45,221,27,Prius c,2014,,,,,,,,1.5L,4,1.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11282,57,221,27,Prius Plug-in,2014,95,95,,51,49,,,1.8L,,"1.8L I4, 38 kW electric motor",Toyota,http://www.toyota.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,,,,,,,,,,,,,,
11238,45,221,27,Prius v,2014,,,,44,40,,,1.8L,4,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11272,41,221,29,RAV 4 EV,2014,78,74,,,,,,115,,115 kW electric motor,Toyota,http://www.toyota.com,SUV,ELEC,Electric,,,,,,,,,,,,,,
11209,11,221,29,"Sequoia, 4WD",2014,9,12,,13,17,,,5.7L,8,5.7L V8,Toyota,http://www.toyota.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11208,11,221,25,"Tundra, 4WD",2014,9,12,,13,17,,,5.7L,8,5.7L V8,Toyota,http://www.toyota.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
11245,45,347,27,Jetta Hybrid,2014,,,,42,48,,,1.4L,4,1.4L I4,Volkswagen,http://www.vw.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
11244,45,347,29,Touareg Hybrid,2014,,,,20,24,,SI,3.0L,6,3.0L V6,Volkswagen,http://www.vw.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10464,45,365,27,ILX,2013,,,,39,38,,,1.5 L,4,,Acura,http://www.acura.com/,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10465,11,377,27,A4,2013,14,20,,20,29,,,2.0 L,4,,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10466,11,377,27,A5,2013,14,20,,20,29,,,2.0 L,4,,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10467,11,377,27,A5 Cabriolet,2013,14,20,,20,29,,,2.0 L,4,,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10469,11,377,27,Allroad Quattro,2013,14,18,,20,27,,,2.0 L,4,,Audi,https://www.audiusa.com/us/web/en.html,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10468,11,377,29,Q5,2013,14,19,,20,28,,,2.0 L,4,,Audi,https://www.audiusa.com/us/web/en.html,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10470,45,377,29,Q5 Hybrid,2013,,,,24,30,,,2.0 L,4,,Audi,https://www.audiusa.com/us/web/en.html,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10460,11,355,27,Continental Flying Spur,2013,9,15,,12,21,,,6.0 L,12,,Bentley Motors,http://www.bentleymotors.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10461,11,355,27,Continental GT,2013,8,14,,12,19,,,6.0L,12,,Bentley Motors,http://www.bentleymotors.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10462,11,355,27,Continental GTC,2013,8,13,,11,19,,,6.0 L,12,,Bentley Motors,http://www.bentleymotors.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10463,11,355,27,Continental Super Sport,2013,8,14,,12,19,,,6.0 L,12,,Bentley Motors,http://www.bentleymotors.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10471,45,211,27,ActiveHybrid 3,2013,,,,25,33,,,3.0 L,6,,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10472,45,211,27,ActiveHybrid 5,2013,,,,23,30,,,3.0 L,6,,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10473,45,211,27,ActiveHybrid 7,2013,,,,22,30,,,3.0 L,6,,BMW,https://www.bmwusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10602,11,235,27,LaCrosse,2013,15,23,,21,32,,,3.6L,6,,Buick,http://www.buick.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10603,11,235,27,LaCrosse FWD / AWD,2013,15,23,,21,32,,,3.6L,6,,Buick,http://www.buick.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10599,11,235,27,Regal,2013,15,22,,19,31,,,2.4L,4,,Buick,http://www.buick.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10601,11,235,27,Regal,2013,13,20,,18,29,,,2.0L,4,,Buick,http://www.buick.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10600,11,235,27,Verano,2013,15,23,,21,32,,,2.4L,4,,Buick,http://www.buick.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10605,11,231,27,ATS RWD / AWD,2013,14,21,,19,28,,,3.6L,6,,Cadillac,http://www.cadillac.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10596,45,231,29,Escalade 2WD / AWD,2013,,,,20,23,,,6.0L,8,,Cadillac,http://www.cadillac.com,SUV,HYBR,Hybrid Electric,,,,,,,,,,,,,,
10575,11,231,29,Escalade 2WD/ AWD,2013,10,15,,14,18,,,6.2L,8,,Cadillac,http://www.cadillac.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10576,11,231,29,Escalade ESV 2WD/ AWD,2013,10,15,,14,18,,,6.2L,8,,Cadillac,http://www.cadillac.com,SUV,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10577,11,231,25,Escalade EXT 2WD/ AWD,2013,10,15,,14,18,,,6.2L,8,,Cadillac,http://www.cadillac.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10604,11,231,27,SRX FWD / AWD,2013,13,19,,17,27,,,3.6L,6,,Cadillac,http://www.cadillac.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10571,11,215,25,Avalanche 1500 2WD/ AWD,2013,11,16,,15,21,,,5.3L,8,,Chevrolet,http://www.chevrolet.com,Pickup,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
10610,35,215,9,Cab Chassis 3500,2013,,,,,,,Diesel,6.6L,8,,Chevrolet,http://www.chevrolet.com,Van,BD,Biodiesel (B20),,,,,,,,,,,,,,
10618,11,215,27,Caprice Police Patrol & Detective Vehicle,2013,,,,,,,,3.6L,6,,Chevrolet,http://www.chevrolet.com,Sedan/Wagon,E85_GSLN,Ethanol (E85),,,,,,,,,,,,,,
